Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2011-05-01 00:00:00-04:00,37.52496584311407,37.53232813859812,35.02968117369497,36.582794189453125,7117700,0.0,0.0,0.0
2011-06-01 00:00:00-04:00,36.46500984023607,36.46500984023607,33.71209915215722,35.51547622680664,9752300,0.562,0.0,0.0
2011-07-01 00:00:00-04:00,35.945998876022706,36.63125356769556,34.739358142288886,35.11922836303711,11506400,0.0,0.0,0.0
2011-08-01 00:00:00-04:00,35.57358560447489,35.6033799102282,29.875556751528716,32.534637451171875,22079100,0.0,0.0,0.0
2011-09-01 00:00:00-04:00,32.609128130612575,32.78789116631158,28.57953966259551,29.13817024230957,14138800,0.0,0.0,0.0
2011-10-01 00:00:00-04:00,28.847680760152457,34.016874336849234,27.626142433310246,32.43781280517578,16324200,0.0,0.0,0.0
2011-11-01 00:00:00-04:00,31.27585849686132,33.04857710475296,29.35416835720387,32.06538772583008,11689900,0.0,0.0,0.0
2011-12-01 00:00:00-05:00,31.990912750441804,32.54954334733657,30.32246811752557,31.409934997558594,18309900,0.451,0.0,0.0
2012-01-01 00:00:00-05:00,32.34811991083231,34.01259753871253,31.88116299728315,33.500450134277344,11824800,0.0,0.0,0.0
2012-02-01 00:00:00-05:00,33.86950672241261,35.52645156130828,33.85444322185023,35.157405853271484,17765900,0.0,0.0,0.0
2012-03-01 00:00:00-05:00,35.27790831924537,36.00847223944276,34.06532390974738,35.54904556274414,17075900,0.0,0.0,0.0
2012-04-01 00:00:00-04:00,35.45867707085924,36.01601233560049,33.944828007809264,35.14234924316406,10892000,0.0,0.0,0.0
2012-05-01 00:00:00-04:00,35.05196594073705,35.51139267467031,31.542250583580003,31.88117218017578,16438700,0.0,0.0,0.0
2012-06-01 00:00:00-04:00,31.353962691571997,33.54565196150384,30.924662938817146,33.04103469848633,17070000,0.604,0.0,0.0
2012-07-01 00:00:00-04:00,33.60517041552688,34.154949207708235,32.34526456721517,33.77315902709961,14695100,0.0,0.0,0.0
2012-08-01 00:00:00-04:00,33.97170065798441,35.42250198547365,33.16993873353946,34.712371826171875,11214200,0.0,0.0,0.0
2012-09-01 00:00:00-04:00,34.72764517332205,36.964936553709485,34.468027654043446,35.65157699584961,13094200,0.0,0.0,0.0
2012-10-01 00:00:00-04:00,35.96464070624983,36.65186432752226,35.2697825615537,35.46831512451172,14310100,0.0,0.0,0.0
2012-11-01 00:00:00-04:00,35.659214297368834,36.10972696402617,34.116781149030615,36.03336715698242,12896600,0.0,0.0,0.0
2012-12-01 00:00:00-05:00,36.18608301345261,36.90385061876312,35.934102938162866,36.712955474853516,26305700,0.476,0.0,0.0
2013-01-01 00:00:00-05:00,37.72764003904896,38.745641247583784,37.349748303232516,38.47571563720703,20383500,0.0,0.0,0.0
2013-02-01 00:00:00-05:00,38.76106004096611,38.992425673476994,37.76620017730144,38.43715286254883,17324600,0.0,0.0,0.0
2013-03-01 00:00:00-05:00,38.259766727107866,39.4165828807986,38.105523984895314,39.138946533203125,14817400,0.0,0.0,0.0
2013-04-01 00:00:00-04:00,39.07724811286105,40.31118710399408,38.38316018841335,40.249488830566406,17340900,0.0,0.0,0.0
2013-05-01 00:00:00-04:00,40.23406057996473,42.05411829240989,39.87930436602992,40.095245361328125,19524800,0.0,0.0,0.0
2013-06-01 00:00:00-04:00,40.15694533501868,40.434581688296745,37.635085715323804,38.56053924560547,33914200,0.633,0.0,0.0
2013-07-01 00:00:00-04:00,39.28640824131176,41.37960083918363,38.841214582306925,40.84068298339844,23474700,0.0,0.0,0.0
2013-08-01 00:00:00-04:00,41.184335245629,41.606098547944434,39.840942347633835,39.90342712402344,23574700,0.0,0.0,0.0
2013-09-01 00:00:00-04:00,40.536071497384,43.16036949999022,40.153359696070005,42.113773345947266,23994800,0.0,0.0,0.0
2013-10-01 00:00:00-04:00,42.11377710276763,44.28507557391658,41.41865030028119,43.77739715576172,26643100,0.0,0.0,0.0
2013-11-01 00:00:00-04:00,43.7461460645061,44.66777554590774,43.1916071502804,44.45689392089844,20167400,0.0,0.0,0.0
2013-12-01 00:00:00-05:00,44.417842660814635,45.05048753912696,42.92605306528212,45.003623962402344,39988000,0.458,0.0,0.0
2014-01-01 00:00:00-05:00,45.03817904899632,45.250809390875574,42.97488155230261,43.274139404296875,27800600,0.0,0.0,0.0
2014-02-01 00:00:00-05:00,43.28988366912101,45.746940023673254,42.31335961566828,45.52643585205078,24922900,0.0,0.0,0.0
2014-03-01 00:00:00-05:00,45.0145483033945,46.05407227438382,44.455411001633166,45.78631591796875,26373400,0.0,0.0,0.0
2014-04-01 00:00:00-04:00,45.91232509221656,46.4005856906734,44.66017063496773,46.3297119140625,21717500,0.0,0.0,0.0
2014-05-01 00:00:00-04:00,46.29033622270492,47.27473434247421,45.8887031116627,47.25898361206055,23821500,0.0,0.0,0.0
2014-06-01 00:00:00-04:00,47.290478184205874,48.259125432461154,47.014847952478675,47.45585632324219,15637700,0.836,0.0,0.0
2014-07-01 00:00:00-04:00,48.25400538681534,48.83691787507537,47.407582886095355,47.423553466796875,21782600,0.0,0.0,0.0
2014-08-01 00:00:00-04:00,47.223919499913784,48.73310414571658,46.50526174033343,48.645267486572266,25119000,0.0,0.0,0.0
2014-09-01 00:00:00-04:00,48.701163450525165,48.964670367899885,46.864586610424645,47.03227615356445,18990700,0.0,0.0,0.0
2014-10-01 00:00:00-04:00,46.88853877013214,47.647121328258116,43.558748313441626,47.599212646484375,42320400,0.0,0.0,0.0
2014-11-01 00:00:00-04:00,47.44749285560703,48.56540878364378,46.928462853792425,48.253990173339844,19001300,0.0,0.0,0.0
2014-12-01 00:00:00-05:00,48.01444472285892,48.31787656711262,45.20368695799082,46.71287155151367,56291500,0.488,0.0,0.0
2015-01-01 00:00:00-05:00,47.24518756278862,47.704269433957265,45.42496859125492,46.496158599853516,62685800,0.0,0.0,0.0
2015-02-01 00:00:00-05:00,46.665300788307086,49.355361462241184,46.41562647594441,49.0573616027832,22356700,0.0,0.0,0.0
2015-03-01 00:00:00-05:00,49.033196411550335,49.42784426099058,47.27740828300993,48.340545654296875,26375800,0.0,0.0,0.0
2015-04-01 00:00:00-04:00,48.421079655483815,50.72454472249864,48.15529687903536,49.7258415222168,27654600,0.0,0.0,0.0
2015-05-01 00:00:00-04:00,49.894976295628055,50.805087285350155,49.2667565949247,49.7258415222168,21332000,0.0,0.0,0.0
2015-06-01 00:00:00-04:00,49.88692047435423,50.25741011848811,47.704267716684264,47.8814582824707,23542500,0.718,0.0,0.0
2015-07-01 00:00:00-04:00,48.851179416634245,49.682342464726574,47.19700060640235,48.8430290222168,31272900,0.0,0.0,0.0
2015-08-01 00:00:00-04:00,48.8267264701731,49.08748622161446,41.04476360656301,45.518375396728516,46407300,0.0,0.0,0.0
2015-09-01 00:00:00-04:00,44.33682223134383,46.5939995557516,42.829322622716916,43.953834533691406,51408300,0.0,0.0,0.0
2015-10-01 00:00:00-04:00,44.15754723800537,47.76740058175066,43.57899365051572,47.3192253112793,45615800,0.0,0.0,0.0
2015-11-01 00:00:00-04:00,47.53923940129756,48.12594338331176,45.901361596126954,47.06661605834961,44521800,0.0,0.0,0.0
2015-12-01 00:00:00-05:00,47.31107836851236,47.55553732613124,44.76054922065655,45.48577880859375,70313500,0.7120000000000001,0.0,0.0
2016-01-01 00:00:00-05:00,45.25833481852069,45.37389453107771,40.52036456232083,43.63223648071289,79296800,0.0,0.0,0.0
2016-02-01 00:00:00-05:00,43.28554956366066,43.723029619953365,40.47908935584655,43.08744812011719,48912600,0.0,0.0,0.0
2016-03-01 00:00:00-05:00,43.508413052247995,46.69457324678645,43.45888926915629,46.27360534667969,36663700,0.0,0.0,0.0
2016-04-01 00:00:00-04:00,45.69581066631429,47.924472557606165,45.23356867851349,46.89268493652344,34852700,0.0,0.0,0.0
2016-05-01 00:00:00-04:00,47.08252127743643,47.33840252593182,45.53071221589338,47.049503326416016,36185300,0.0,0.0,0.0
2016-06-01 00:00:00-04:00,46.90093281640911,48.04002710943743,43.68175452475908,46.4139289855957,42089200,0.744,0.0,0.0
2016-07-01 00:00:00-04:00,47.0177790142693,48.857675280696746,45.99747046665876,48.79913330078125,32384700,0.0,0.0,0.0
2016-08-01 00:00:00-04:00,48.84093918737591,49.769248854811615,48.113340726272554,48.96638488769531,37117800,0.0,0.0,0.0
2016-09-01 00:00:00-04:00,49.10020536095179,49.97833819986288,48.054808364558006,49.426368713378906,40579800,0.0,0.0,0.0
2016-10-01 00:00:00-04:00,49.317648447063945,49.51836287861252,48.03808038717373,48.48133087158203,28563100,0.0,0.0,0.0
2016-11-01 00:00:00-04:00,48.62349557982956,49.2841871248495,47.41083465056081,48.98311233520508,49767800,0.0,0.0,0.0
2016-12-01 00:00:00-05:00,48.99984274894148,50.82301516519107,48.69040616535361,49.48490524291992,52684100,0.553,0.0,0.0
2017-01-01 00:00:00-05:00,50.31570615900896,51.89413789547895,50.096243133453896,51.3961296081543,40419900,0.0,0.0,0.0
2017-02-01 00:00:00-05:00,51.59871338682066,53.11805974878281,51.311725490234345,52.68757629394531,40415100,0.0,0.0,0.0
2017-03-01 00:00:00-05:00,53.03364291359455,53.911485238426934,52.5103100581206,53.3965950012207,46631600,0.0,0.0,0.0
2017-04-01 00:00:00-04:00,53.438803820152444,54.502345151025644,52.7804180249304,54.25756072998047,33076400,0.0,0.0,0.0
2017-05-01 00:00:00-04:00,54.39261577995399,55.675616870283044,54.164710160858654,55.456153869628906,29209900,0.0,0.0,0.0
2017-06-01 00:00:00-04:00,55.5996591010042,56.32556981556969,54.865305767013965,55.27890396118164,44978400,0.732,0.0,0.0
2017-07-01 00:00:00-04:00,56.04628104988069,57.68490995185091,55.49153505904727,57.42034149169922,36277600,0.0,0.0,0.0
2017-08-01 00:00:00-04:00,57.64226243761752,57.85562585802119,56.45596234107986,57.65079879760742,28740200,0.0,0.0,0.0
2017-09-01 00:00:00-04:00,57.804403801754646,58.86268423403089,57.13017480926156,58.73466491699219,33553900,0.0,0.0,0.0
2017-10-01 00:00:00-04:00,58.69199060455589,60.04898496931446,58.69199060455589,59.997779846191406,27924700,0.0,0.0,0.0
2017-11-01 00:00:00-04:00,60.27941481837683,61.35476798835309,59.34061732581544,61.20968246459961,29025300,0.0,0.0,0.0
2017-12-01 00:00:00-05:00,61.115809047858825,62.097281929597656,60.424513758118366,61.52546310424805,49455900,0.669,0.0,0.0
2018-01-01 00:00:00-05:00,62.45923215733551,66.79201180498964,62.30418208812929,65.63774871826172,40629800,0.0,0.0,0.0
2018-02-01 00:00:00-05:00,65.43101421850695,65.81864265811497,59.02228710691211,62.700416564941406,89180500,0.0,0.0,0.0
2018-03-01 00:00:00-05:00,62.631508680231676,64.39735637033417,60.3402204570148,61.761505126953125,47442200,0.0,0.0,0.0
2018-04-01 00:00:00-04:00,61.494479172631415,63.337848678462535,60.012890992946325,62.01131057739258,39864800,0.0,0.0,0.0
2018-05-01 00:00:00-04:00,61.925163624894324,63.828829726977254,60.93456641716666,62.304176330566406,33778700,0.0,0.0,0.0
2018-06-01 00:00:00-04:00,62.72625846649003,64.04418073078264,60.47803581380242,61.26190185546875,50031300,0.802,0.0,0.0
2018-07-01 00:00:00-04:00,61.26018504431729,64.3954857486655,61.26018504431729,63.83810043334961,44847600,0.0,0.0,0.0
2018-08-01 00:00:00-04:00,63.81196201404931,65.0573711765266,62.0265896104162,64.28225708007812,44944300,0.0,0.0,0.0
2018-09-01 00:00:00-04:00,63.92519884710845,65.27511388153452,62.862680877000976,64.67418670654297,37385400,0.0,0.0,0.0
2018-10-01 00:00:00-04:00,64.99641736906844,65.10092961467117,57.6807329353735,59.86672592163086,106417900,0.0,0.0,0.0
2018-11-01 00:00:00-04:00,60.22379447956599,62.15722751369218,58.377451646753606,60.816017150878906,79315800,0.0,0.0,0.0
2018-12-01 00:00:00-05:00,61.817584518643514,61.86112630648967,53.13455268180491,55.8779411315918,175123900,0.642,0.0,0.0
2019-01-01 00:00:00-05:00,55.657107925102714,61.05746530945734,55.33168012988568,60.969512939453125,115239200,0.0,0.0,0.0
2019-02-01 00:00:00-05:00,60.96071722684371,63.106790002818464,60.18672695681577,62.4735221862793,57250600,0.0,0.0,0.0
2019-03-01 00:00:00-05:00,62.87810897996003,64.10946233213207,61.127831930205055,63.4586067199707,66803600,0.0,0.0,0.0
2019-04-01 00:00:00-04:00,63.99512571238761,65.68383545100411,63.92476112902793,65.63106536865234,37668200,0.0,0.0,0.0
2019-05-01 00:00:00-04:00,65.70141792465866,65.85094432978129,61.4444616309402,61.646751403808594,62231100,0.0,0.0,0.0
2019-06-01 00:00:00-04:00,61.72592312551462,65.14732241647515,61.47085652334407,64.8306884765625,56096200,0.906,0.0,0.0
2019-07-01 00:00:00-04:00,66.35148845076647,66.85023571977976,65.1313311163053,65.69242858886719,45084400,0.0,0.0,0.0
2019-08-01 00:00:00-04:00,65.66571124945024,66.32477111429603,62.18336810866125,64.24070739746094,89001600,0.0,0.0,0.0
2019-09-01 00:00:00-04:00,63.81320848747677,66.72554586491532,63.62617827011114,65.68351745605469,45209300,0.0,0.0,0.0
2019-10-01 00:00:00-04:00,65.74587532486314,67.72306205042236,63.34119280697513,67.48258972167969,55677800,0.0,0.0,0.0
2019-11-01 00:00:00-04:00,67.8744588470642,69.52211200028997,67.85664935561695,69.05899047851562,35169600,0.0,0.0,0.0
2019-12-01 00:00:00-05:00,69.14804971240731,71.17867143026463,67.70523632580873,70.58195495605469,43696200,0.943,0.0,0.0
2020-01-01 00:00:00-05:00,71.90468395302459,73.36495461114224,70.21907014390386,70.40836334228516,50367900,0.0,0.0,0.0
2020-02-01 00:00:00-05:00,70.72384758017802,73.68945459016395,63.25124028944811,65.13516998291016,74241500,0.0,0.0,0.0
2020-03-01 00:00:00-05:00,65.45968690147696,68.44331944947211,48.0536472959192,56.400611877441406,178646300,0.0,0.0,0.0
2020-04-01 00:00:00-04:00,54.192174544801986,63.16110647504119,53.45302671748839,61.944217681884766,116748100,0.0,0.0,0.0
2020-05-01 00:00:00-04:00,60.89859301884861,65.69404162724318,59.285085896330955,65.09912109375,97158400,0.0,0.0,0.0
2020-06-01 00:00:00-04:00,65.31546657760725,69.75035451613745,63.88224336510149,66.45123291015625,63503500,0.614,0.0,0.0
2020-07-01 00:00:00-04:00,67.22248628863827,71.49491368978951,67.16794693466449,70.60406494140625,63393400,0.0,0.0,0.0
2020-08-01 00:00:00-04:00,71.0767469757027,75.34007430863787,70.96766135620048,74.85829162597656,64433300,0.0,0.0,0.0
2020-09-01 00:00:00-04:00,75.09464296417916,76.4672742492244,69.94046689640723,72.64936065673828,74357000,0.0,0.0,0.0
2020-10-01 00:00:00-04:00,73.20387536777524,76.38546691963158,70.30407970549544,71.03130340576172,86694700,0.0,0.0,0.0
2020-11-01 00:00:00-04:00,71.75851830428073,80.41244321231753,71.23128153302338,79.38524627685547,96178500,0.0,0.0,0.0
2020-12-01 00:00:00-05:00,80.3579099709062,82.71228428032592,79.93975879015163,82.46685028076172,53449700,0.686,0.0,0.0
2021-01-01 00:00:00-05:00,83.91241997150405,86.45910587733988,81.93370275258228,82.84977722167969,89179300,0.0,0.0,0.0
2021-02-01 00:00:00-05:00,83.811633045109,88.80424201243238,83.38107701975005,84.74603271484375,70171100,0.0,0.0,0.0
2021-03-01 00:00:00-05:00,85.96441987865363,88.15384416377564,83.13375328679362,87.16448211669922,85007900,0.0,0.0,0.0
2021-04-01 00:00:00-04:00,87.80571812890838,92.0563022187535,87.79655542918464,90.86540985107422,57503400,0.0,0.0,0.0
2021-05-01 00:00:00-04:00,91.4517002034347,92.45938054836549,88.42865217955001,92.202880859375,66476100,0.0,0.0,0.0
2021-06-01 00:00:00-04:00,93.04567655681393,93.15560800092095,90.71884674141312,92.69757080078125,53030500,0.724,0.0,0.0
2021-07-01 00:00:00-04:00,93.44849560577282,94.94323120381723,91.17871661281987,94.21431732177734,71411200,0.0,0.0,0.0
2021-08-01 00:00:00-04:00,94.75868532619776,96.41950253979198,93.04250988530009,96.26264953613281,71459200,0.0,0.0,0.0
2021-09-01 00:00:00-04:00,96.60403299045397,97.25913818633832,92.10138323492856,92.19364929199219,61655100,0.0,0.0,0.0
2021-10-01 00:00:00-04:00,92.62731229607256,97.65588658043026,91.28943680080654,97.1668701171875,69994900,0.0,0.0,0.0
2021-11-01 00:00:00-04:00,97.47135057461983,99.15061817519592,94.5741527037298,94.92476654052734,63436100,0.0,0.0,0.0
2021-12-01 00:00:00-05:00,96.09656773313542,98.3017596185377,93.2178202451674,97.60052490234375,112681700,1.0879999999999999,0.0,0.0
2022-01-01 00:00:00-05:00,98.93227724292971,99.54757039028955,89.1248144428646,94.13109588623047,167379100,0.0,0.0,0.0
2022-02-01 00:00:00-05:00,94.33621678441351,96.27532913923092,86.55177200797874,91.25040435791016,98559800,0.0,0.0,0.0
2022-03-01 00:00:00-05:00,90.98936844055245,95.11931655798278,85.33050115263086,93.02171325683594,93598400,0.0,0.0,0.0
2022-04-01 00:00:00-04:00,93.68362398017265,94.53199140692102,85.4423769853448,85.51696014404297,74053000,0.0,0.0,0.0
2022-05-01 00:00:00-04:00,85.47965977385866,88.53749783959694,79.72756050020162,85.89917755126953,77287900,0.0,0.0,0.0
2022-06-01 00:00:00-04:00,86.49583243404196,86.98993338475827,75.75610714422288,78.20796966552734,79353600,0.847,0.0,0.0
2022-07-01 00:00:00-04:00,78.56843826837036,84.58104033520291,76.65833247464516,84.51517486572266,64763400,0.0,0.0,0.0
2022-08-01 00:00:00-04:00,83.96002039630608,87.56381260959118,80.82669067382812,80.82669067382812,91725300,0.0,0.0,0.0
2022-09-01 00:00:00-04:00,80.17744463439804,83.73419438327105,73.17685326912554,73.23331451416016,115638500,0.0,0.0,0.0
2022-10-01 00:00:00-04:00,74.01429193723507,78.5119808342536,71.23851657669361,77.88154602050781,104607300,0.0,0.0,0.0
2022-11-01 00:00:00-04:00,79.02009096605252,84.37403106689453,75.13400679738429,84.37403106689453,122598300,0.0,0.0,0.0
2022-12-01 00:00:00-05:00,84.76922926788558,85.03269833681323,78.65312301148525,79.86693572998047,120645500,0.676,0.0,0.0
2023-01-01 00:00:00-05:00,81.08173920905587,87.05547997730541,80.0292216349476,86.52448272705078,132519400,0.0,0.0,0.0
2023-02-01 00:00:00-05:00,86.30639908611423,88.41143444528944,83.12040803100348,83.65140533447266,66445500,0.0,0.0,0.0
2023-03-01 00:00:00-05:00,83.94533435257254,86.47706249109461,80.55072851461351,86.43914031982422,81612700,0.0,0.0,0.0
2023-04-01 00:00:00-04:00,86.41069128824878,88.10799427496114,85.71849950337793,87.79508209228516,58273200,0.0,0.0,0.0
2023-05-01 00:00:00-04:00,87.76663617406257,88.54417092748476,85.8133187473837,86.87532043457031,60456600,0.0,0.0,0.0
2023-06-01 00:00:00-04:00,87.01754039447785,91.7965367908806,86.89427525702267,90.97159576416016,71303300,0.953,0.0,0.0
2023-07-01 00:00:00-04:00,91.97706873499756,95.33928201380182,90.02296949257564,95.2051773071289,62645200,0.0,0.0,0.0
2023-08-01 00:00:00-04:00,94.66875603274379,94.84117740945929,89.10338161707918,92.43685913085938,64183900,0.0,0.0,0.0
2023-09-01 00:00:00-04:00,93.14570237014956,93.2893880734767,87.47496605186069,88.48075866699219,40947000,0.0,0.0,0.0
2023-10-01 00:00:00-04:00,88.2700268644146,90.15708120836445,84.62044189720397,86.22970581054688,76690600,0.0,0.0,0.0
2023-11-01 00:00:00-04:00,86.4308651332734,94.18981281863535,86.29675311586888,93.89286041259766,85314500,0.0,0.0,0.0
2023-12-01 00:00:00-05:00,93.71086146088037,97.97349091721233,93.54802107898864,97.4849624633789,82805700,0.962,0.0,0.0
2024-01-01 00:00:00-05:00,97.67685054125782,100.19105365969467,95.98459744916636,98.68253326416016,129985700,0.0,0.0,0.0
2024-02-01 00:00:00-05:00,99.01130049158922,103.57554955858308,98.86624876542919,103.13072967529297,82345400,0.0,0.0,0.0
2024-03-01 00:00:00-05:00,103.39182079013769,106.7279811074297,102.73425933396481,106.49589538574219,50514500,0.0,0.0,0.0
2024-04-01 00:00:00-04:00,106.6022714851864,106.80534096857173,100.84861398968856,102.71492767333984,61148400,0.0,0.0,0.0
2024-05-01 00:00:00-04:00,102.71492192139911,108.77801934409501,102.30878297737188,107.41455078125,46769100,0.0,0.0,0.0
2024-06-01 00:00:00-04:00,107.89805315134639,109.58063407003554,106.67962892447058,108.69099426269531,63920700,0.935,0.0,0.0
2024-07-01 00:00:00-04:00,110.00326268876137,113.90374190405878,108.35531527920833,111.29042053222656,59144200,0.0,0.0,0.0
2024-08-01 00:00:00-04:00,111.14415216908384,114.21577342414012,102.68985829843092,114.06951141357422,63472800,0.0,0.0,0.0
2024-09-01 00:00:00-04:00,113.26991379366883,117.24839672179448,109.28167014538398,116.57556915283203,37452000,0.0,0.0,0.0
2024-10-01 00:00:00-04:00,116.47806087943081,117.92124150324757,114.07926698704833,114.13777923583984,46638000,0.0,0.0,0.0
2024-11-01 00:00:00-04:00,114.80085615227931,118.88660301354638,114.28403641432773,118.7403335571289,39103300,0.0,0.0,0.0
2024-12-01 00:00:00-05:00,118.86711274591434,120.5053144127626,113.4649478140406,114.57658386230469,70633700,1.066,0.0,0.0
2025-01-01 00:00:00-05:00,116.08563853667343,120.7876909089684,113.17390751753227,119.21378326416016,66925000,0.0,0.0,0.0
2025-02-01 00:00:00-05:00,117.43329757104046,122.12551857984101,116.96112901347828,118.85965728759766,41608800,0.0,0.0,0.0
2025-03-01 00:00:00-05:00,119.81384193320974,119.97122895203839,112.39679386067924,114.49205780029297,58413200,0.0,0.0,0.0
2025-04-01 00:00:00-04:00,114.23629099122874,115.93808356483231,99.59893857244954,115.08226776123047,103730200,0.0,0.0,0.0
2025-05-01 00:00:00-04:00,116.04629653468696,122.50916103353528,115.43640400406323,121.63367462158203,64431500,0.0,0.0,0.0
2025-06-01 00:00:00-04:00,121.6435057256893,126.70951974381937,121.06312283027279,126.5029525756836,62881500,0.961,0.0,0.0
2025-07-01 00:00:00-04:00,127.07353651213405,130.81070607640208,126.97440140795666,128.828125,58520300,0.0,0.0,0.0
2025-08-01 00:00:00-04:00,128.0053568135685,133.2195397937053,126.657193463338,132.27781677246094,67383800,0.0,0.0,0.0
2025-09-01 00:00:00-04:00,130.78095468123436,138.0768537164273,130.37453705240728,137.0360107421875,59734700,0.0,0.0,0.0
2025-10-01 00:00:00-04:00,136.90714379421647,141.80412172195892,134.5181298455172,140.17840576171875,65849900,0.0,0.0,0.0
2025-11-01 00:00:00-04:00,140.88221737091044,141.23908259736496,134.05222563823762,140.23788452148438,76310400,0.0,0.0,0.0
2025-12-01 00:00:00-05:00,139.32589014918338,141.99246415497964,137.3036489520166,140.25770568847656,77945400,1.235,0.0,0.0
